time,n_views
0.09165763854980469,5
0.0779869556427002,5
0.06299853324890137,5
0.0769968032836914,5
0.06699728965759277,5
0.05900311470031738,5
0.0840003490447998,5
0.07900619506835938,5
0.07100200653076172,5
0.08800005912780762,5
0.05899810791015625,5
0.055994272232055664,5
0.07499384880065918,5
0.062001943588256836,5
0.06299877166748047,5
0.08600282669067383,5
0.06299757957458496,5
0.0650019645690918,5
0.0809926986694336,5
0.10352182388305664,5
0.08300209045410156,5
0.05699801445007324,5
0.0709993839263916,5
0.07700085639953613,5
0.08500552177429199,5
0.12800240516662598,5
0.08299946784973145,5
0.07400369644165039,5
0.059000253677368164,5
0.05500388145446777,5
0.07100105285644531,5
0.06399989128112793,5
0.06400394439697266,5
0.07499933242797852,5
0.05299854278564453,5
0.06200075149536133,5
0.061005592346191406,5
0.07200026512145996,5
0.05200076103210449,5
0.06900167465209961,5
0.05300188064575195,5
0.05899667739868164,5
0.0660548210144043,5
0.09100198745727539,5
0.05599546432495117,5
0.09699559211730957,5
0.0800023078918457,5
0.12700176239013672,5
0.09203171730041504,5
0.08101224899291992,5
0.1049950122833252,5
0.12699580192565918,5
0.0670011043548584,5
0.10199451446533203,5
0.05800008773803711,5
0.05899643898010254,5
0.07399916648864746,5
0.05498504638671875,5
0.043000221252441406,5
0.0540003776550293,5
0.08400177955627441,5
0.09299945831298828,5
0.05599260330200195,5
0.0540006160736084,5
0.06299948692321777,5
0.054982900619506836,5
0.03800249099731445,5
0.07900309562683105,5
0.03699970245361328,5
0.05399966239929199,5
0.032999277114868164,5
0.05399823188781738,5
0.060999155044555664,5
0.029970407485961914,5
0.02801990509033203,5
0.028319597244262695,5
0.03400063514709473,5
0.055007219314575195,5
0.05200815200805664,5
0.03399491310119629,5
0.0319974422454834,5
0.04399538040161133,5
0.028003215789794922,5
0.029016494750976562,5
0.07599043846130371,5
0.04200291633605957,5
0.030994892120361328,5
0.041002750396728516,5
0.03400158882141113,5
0.03898954391479492,5
0.0299990177154541,5
0.030999183654785156,5
0.028029441833496094,5
0.0279998779296875,5
0.027997732162475586,5
0.05400276184082031,5
0.05100417137145996,5
0.027029991149902344,5
0.0340123176574707,5
0.032994985580444336,5
0.11000728607177734,5
0.027996063232421875,5
0.035996198654174805,5
0.06899499893188477,5
0.05099844932556152,5
0.0339961051940918,5
0.0390012264251709,5
0.03500008583068848,5
0.035001516342163086,5
0.029988765716552734,5
0.03400588035583496,5
0.029999732971191406,5
0.0280301570892334,5
0.028999805450439453,5
0.03400111198425293,5
0.04999876022338867,5
0.04500293731689453,5
0.027998685836791992,5
0.03399968147277832,5
0.027965784072875977,5
0.028033018112182617,5
0.03499150276184082,5
0.030031204223632812,5
0.02699875831604004,5
