time,n_views
0.30900144577026367,15
0.12299966812133789,15
0.20299720764160156,15
0.08599519729614258,15
0.07303404808044434,15
0.08100056648254395,15
0.07603621482849121,15
0.07600522041320801,15
0.07500147819519043,15
0.07499575614929199,15
0.07396650314331055,15
0.08597278594970703,15
0.10499954223632812,15
0.07155704498291016,15
0.0810093879699707,15
0.0859994888305664,15
0.07497429847717285,15
0.08003067970275879,15
0.07503366470336914,15
0.0859975814819336,15
0.07700037956237793,15
0.0850229263305664,15
0.0870356559753418,15
0.09005093574523926,15
0.08303022384643555,15
0.07804107666015625,15
0.10204744338989258,15
0.08997321128845215,15
0.09299349784851074,15
0.0810239315032959,15
0.0760030746459961,15
0.07502985000610352,15
0.07400369644165039,15
0.07201838493347168,15
0.07399988174438477,15
0.07503271102905273,15
0.0879979133605957,15
0.1120002269744873,15
0.08699679374694824,15
0.1060018539428711,15
0.08700299263000488,15
0.08499836921691895,15
0.07199454307556152,15
0.08580446243286133,15
0.08300352096557617,15
0.08499979972839355,15
0.08999395370483398,15
0.08400130271911621,15
0.0839996337890625,15
0.08500337600708008,15
0.08301663398742676,15
0.10500240325927734,15
0.12900376319885254,15
0.08002877235412598,15
0.08100318908691406,15
0.07703042030334473,15
0.0780036449432373,15
0.07599973678588867,15
0.07500362396240234,15
0.0800011157989502,15
0.07102847099304199,15
0.07499933242797852,15
0.21000099182128906,15
0.10999131202697754,15
0.09800028800964355,15
0.09100079536437988,15
0.08699750900268555,15
0.09100699424743652,15
0.07400059700012207,15
0.08499717712402344,15
0.08803486824035645,15
0.09300112724304199,15
0.10599827766418457,15
0.08501577377319336,15
0.07700109481811523,15
0.09697151184082031,15
0.08400177955627441,15
0.07800412178039551,15
0.07803630828857422,15
0.07501745223999023,15
0.11096787452697754,15
0.08399653434753418,15
0.08300185203552246,15
0.08600258827209473,15
0.0809934139251709,15
0.07499527931213379,15
0.1119694709777832,15
0.07799983024597168,15
0.12999558448791504,15
0.0800011157989502,15
0.09700202941894531,15
0.08707714080810547,15
0.1000063419342041,15
0.0780024528503418,15
0.08500123023986816,15
0.08400321006774902,15
0.10599493980407715,15
0.1269981861114502,15
0.08399724960327148,15
0.08598566055297852,15
0.08604240417480469,15
0.0769951343536377,15
0.08799910545349121,15
0.12299752235412598,15
0.07597160339355469,15
0.09999704360961914,15
0.08999896049499512,15
0.1349964141845703,15
0.0990297794342041,15
0.07800173759460449,15
0.11299490928649902,15
0.10700821876525879,15
0.09200119972229004,15
0.07400321960449219,15
0.07800006866455078,15
0.13599753379821777,15
0.13299965858459473,15
0.1309964656829834,15
0.11100316047668457,15
0.11399602890014648,15
0.09099864959716797,15
0.1380012035369873,15
0.07200312614440918,15
0.09403276443481445,15
