0.2,0.3,0.4,0.5,sample_name,encoder_loss
0.45035791397094727,0.4770279824733734,0.48310139775276184,0.4843614101409912,6c432109eee42aed3b053f623496d8f5,0.8576658368110657
0.2700490951538086,0.3066132366657257,0.3254716992378235,0.33898305892944336,a9b95631bcbefe9ad225a1c252daae25,0.2063526213169098
0.6341463327407837,0.665335476398468,0.6660959124565125,0.651583731174469,5d8583703889178a8bc354dd4eb23614,0.2965993881225586
0.6754916906356812,0.6980817317962646,0.6854625344276428,0.6437098383903503,8996445c6d2407c0fb5c1b0f759e2bc1,0.2969473898410797
0.6131868362426758,0.6724367737770081,0.634361207485199,0.5449010729789734,2ef20ad4c579812571d03b466c72ce41,0.21857701241970062
0.492896169424057,0.4924050569534302,0.47434118390083313,0.4424514174461365,63a2144cfae402149b30aa09067b7eef,0.2479599416255951
0.7668269276618958,0.7966321110725403,0.8148148059844971,0.7921348214149475,2677c3793143e75766cf1b4a8fc3914e,0.10657264292240143
0.41820040345191956,0.4755783975124359,0.44252872467041016,0.3908948302268982,460cf3a75d8467d1bb579d1d8d989550,0.3159213066101074
0.5103011131286621,0.5157699584960938,0.5020833611488342,0.45517241954803467,6946f7a2a5ef851215ea536736a1eb7e,0.16893592476844788
0.5474137663841248,0.5596153736114502,0.49896907806396484,0.40584415197372437,a1b95d2e1264f6bd66ccbd11a6ef0f68,0.38780975341796875
0.25666123628616333,0.2680797874927521,0.26856350898742676,0.2610687017440796,b501466a5a77f1173d2cc3e9d55f7579,0.9280350208282471
0.6831364035606384,0.6920454502105713,0.6843345165252686,0.6695122122764587,fdb107ea7a600f5fe3f3aec01b086ba,0.1886504739522934
0.6047497987747192,0.667644202709198,0.6734042763710022,0.6537142992019653,a20490d0ffcd3be6e0d6812cdcf8799b,0.22714096307754517
0.52052241563797,0.5104275345802307,0.4767836928367615,0.4112759530544281,20865546e07ab8067c597cd12d99981b,0.7101030349731445
0.48843663930892944,0.5601336359977722,0.6147859692573547,0.625,464879f87b67827af268234accd8cf4e,0.22159048914909363
0.6899441480636597,0.6982507109642029,0.6993957757949829,0.7018633484840393,13ea0a2ac279dbaa5e9e2656aff7dd5b,0.12832942605018616
0.6754490733146667,0.7190412878990173,0.7132768630981445,0.7007407546043396,da9c541228a171b7ca8607f540cc62ba,0.1425117552280426
0.8044871687889099,0.826377272605896,0.8232235908508301,0.8134990930557251,87edb38cd76e89f5996d31205aa7f7a,0.07644769549369812
0.2999468743801117,0.32066431641578674,0.32060226798057556,0.30534669756889343,8b59ed9a391c86cdb4910ab5b756f3ae,1.2046630382537842
0.5157284736633301,0.5379629731178284,0.5524691343307495,0.5463576316833496,c9be9f07f5ae7c375d7629390efe0a2,0.357755184173584
0.745192289352417,0.781411349773407,0.8011049628257751,0.8038461804389954,e283e3825d66a985b87697d3904b168b,0.07305668294429779
0.5659851431846619,0.5846938490867615,0.5940265655517578,0.5938242077827454,37f2f187a1582704a29fef5d2b2f3d7,0.2490435242652893
0.6496272683143616,0.6561086177825928,0.6478209495544434,0.6311377286911011,b51c1bb30371852fa325f626d0051e24,0.2837974429130554
0.5730689167976379,0.5761741399765015,0.5645756721496582,0.5648148059844971,f1111840bde23096ee2723567c7709e6,0.2318248152732849
0.8092643022537231,0.8275362253189087,0.8147590160369873,0.7981510162353516,74ebf601d9c872a7828204947d78b9af,0.0856190174818039
0.7864077687263489,0.8023425936698914,0.7996965050697327,0.781931459903717,8ce12b6b3b451b8ad0671652a4c42f7b,0.10006517171859741
0.7640320658683777,0.7753086686134338,0.7589285969734192,0.7182175517082214,db5fa6a73bbe6d35ca8607f540cc62ba,0.1508127599954605
0.7873417735099792,0.8037889003753662,0.80972820520401,0.7887740135192871,6ad44d7abe7492b7d89ea85a4a66c0f9,0.10770446807146072
0.534079372882843,0.5909090638160706,0.5778078436851501,0.5555555820465088,6da4668de7ccdd0d4d10a13d437fced6,0.22780658304691315
0.31198686361312866,0.31549814343452454,0.3141724467277527,0.30752915143966675,5ea68e6edd123801ad75fc64c51fb188,0.5871561765670776
0.6880394816398621,0.7137150168418884,0.7215189933776855,0.7213352918624878,2176fa9f69e5e1dcca8607f540cc62ba,0.15515092015266418
0.36797934770584106,0.3804985284805298,0.375,0.3608957827091217,23fb92d8cc0f8ac4def547874c3364e3,0.5714619755744934
0.7280163764953613,0.7497255802154541,0.7405281066894531,0.7249698638916016,6af4383123972f2262b600da24e0965,0.1509230136871338
0.5093985199928284,0.40816327929496765,0.3319057822227478,0.24888889491558075,43edf9f02a027ed162f11c7bf54cc1ed,0.21915854513645172
0.35349321365356445,0.37163814902305603,0.38385269045829773,0.37802907824516296,f9fc7fc23e62986fef6c510e24348d3b,0.29598668217658997
0.5130208134651184,0.5030120611190796,0.4496208131313324,0.37782806158065796,ec8ba88cdead53f336dafa9b6763ef3f,0.41856861114501953
0.7942511439323425,0.8045234084129333,0.8037225008010864,0.7828371524810791,388c9b9f1cf24ff84e61a0c2eaaabe87,0.0904121994972229
0.6056458353996277,0.5996223092079163,0.6041025519371033,0.6047260761260986,d583d6f23c590f3ec672ad25c77a396,0.2563457489013672
0.6689655184745789,0.6998491883277893,0.718196451663971,0.7048903703689575,a153353168cd47869a6e43b878d5b335,0.12507332861423492
0.34202897548675537,0.3665413558483124,0.3480176329612732,0.32186731696128845,67636e7d15d082089412a62cd6b1bf5,0.23652467131614685
0.2866756319999695,0.2505411207675934,0.19358742237091064,0.15224681794643402,6b6cb0c71731aacc277d303e3a640f98,0.8941102623939514
0.47393617033958435,0.4721212089061737,0.4544253647327423,0.4318181872367859,56ace4b209c9ee823bb911cbca3906a3,0.5534182786941528
0.7082294225692749,0.7165563106536865,0.6975476741790771,0.6661971807479858,a6cbada42d1a30d0f5c7319b71bdce6e,0.14448516070842743
0.5810510516166687,0.577512800693512,0.5463821887969971,0.5049212574958801,fcd7a8834a7f26f15069db69b8c1c70,0.39477771520614624
0.44663846492767334,0.42983368039131165,0.39922264218330383,0.35651665925979614,9e998a06601e9f944b2bd73664dd1844,0.8885910511016846
0.7962962985038757,0.8343558311462402,0.8267090916633606,0.8149350881576538,5c72cc06d79edd1cbbf3143b1cb6076a,0.10343855619430542
