0.2,0.3,0.4,0.5,sample_name,encoder_loss
0.09097632765769958,0.08342035859823227,0.07433793693780899,0.0648467093706131,scan1,7.101716041564941
0.10711906105279922,0.10431187599897385,0.0990423858165741,0.09219155460596085,scan2,8.396903038024902
0.1902911216020584,0.18279926478862762,0.1663612723350525,0.1504119336605072,scan3,5.85172176361084
0.1670365184545517,0.1640913039445877,0.15413029491901398,0.13764722645282745,scan4,3.93363356590271
0.09885057806968689,0.1009533628821373,0.09441941976547241,0.08147038519382477,scan5,5.606328010559082
0.06749965250492096,0.058590229600667953,0.05529900640249252,0.04344048723578453,scan6,5.075133323669434
0.053745295852422714,0.03593726083636284,0.02677353285253048,0.02185792289674282,scan7,5.936838150024414
0.12151017785072327,0.08391678333282471,0.05167653039097786,0.02535497024655342,scan8,5.239723205566406
0.08145201206207275,0.07878488302230835,0.07735294103622437,0.07777594029903412,scan9,5.659599304199219
0.040251027792692184,0.01851307600736618,0.011685552075505257,0.006403013132512569,scan10,3.7369961738586426
0.04467068240046501,0.015482233837246895,0.006946454290300608,0.0008990110945887864,scan11,4.080503940582275
0.053455352783203125,0.047317925840616226,0.041238509118556976,0.040685225278139114,scan12,5.278890132904053
0.05811683461070061,0.04365246742963791,0.031330406665802,0.018302828073501587,scan13,5.145498275756836
0.05857740715146065,0.04570237174630165,0.037856146693229675,0.026521429419517517,scan14,4.664566993713379
0.07359975576400757,0.06563407182693481,0.05436039716005325,0.04111051931977272,scan15,4.641630172729492
0.0558551624417305,0.045670539140701294,0.04539833962917328,0.0428275391459465,scan16,4.451401710510254
0.06128596514463425,0.04866047203540802,0.04208553582429886,0.03354891017079353,scan17,5.524475574493408
0.09177737683057785,0.08502614498138428,0.08010389655828476,0.07921548932790756,scan18,5.756509780883789
0.043968912214040756,0.042755018919706345,0.0380806028842926,0.035347308963537216,scan19,4.955735206604004
0.04463619738817215,0.04477204382419586,0.03879237547516823,0.03577962890267372,scan20,4.944197177886963
0.07253573834896088,0.06170530989766121,0.056915950030088425,0.04720824211835861,scan21,5.3890485763549805
0.08833768218755722,0.08561468124389648,0.08215600252151489,0.07688098400831223,scan22,6.243233680725098
0.04974910244345665,0.04005524888634682,0.03679263964295387,0.0309468824416399,scan23,5.829353332519531
0.016504444181919098,0.0007090522558428347,0.0,0.0,scan24,7.042717456817627
0.02594759687781334,0.01952461712062359,0.01561092771589756,0.012430081143975258,scan25,5.752909183502197
0.024320827797055244,0.018672795966267586,0.014893617480993271,0.011609664186835289,scan26,5.735359191894531
0.02309105172753334,0.017426662147045135,0.012561274692416191,0.009800821542739868,scan27,5.710254669189453
0.0,0.0,0.0,0.0,scan28,7.032623291015625
0.0,0.0,0.0,0.0,scan29,6.208255290985107
0.00908435508608818,0.002173125743865967,0.0,0.0,scan30,7.354020118713379
0.10185550898313522,0.08758439868688583,0.0637325644493103,0.03703703731298447,scan31,4.574914455413818
0.0,0.0,0.0,0.0,scan32,4.432582378387451
0.06854739040136337,0.0658482164144516,0.06191055849194527,0.05928853899240494,scan33,6.554258346557617
0.03224101662635803,0.01326198223978281,0.00035637919791042805,0.0,scan34,3.061314821243286
0.025944767519831657,0.019876763224601746,0.01056582760065794,0.0019116803305223584,scan35,4.370722770690918
0.060343481600284576,0.04998311400413513,0.039245158433914185,0.030656933784484863,scan36,3.8056671619415283
0.09428788721561432,0.08503244072198868,0.06360656023025513,0.031575169414281845,scan37,3.4015631675720215
0.05108603462576866,0.04058654233813286,0.023598819971084595,0.003470500698313117,scan38,2.663160562515259
0.0881609320640564,0.06684587895870209,0.027848102152347565,0.005826983600854874,scan39,2.651111602783203
0.07825370877981186,0.07211120426654816,0.029486428946256638,0.009164969436824322,scan40,3.464043617248535
0.06308089196681976,0.051480732858181,0.04122021794319153,0.03283451870083809,scan41,5.826630115509033
0.07876142859458923,0.08742886781692505,0.07597122341394424,0.04368308186531067,scan42,2.6144919395446777
0.04875804856419563,0.037739500403404236,0.023094169795513153,0.017622238025069237,scan43,6.077855110168457
0.027514858171343803,0.011472785845398903,0.002102102153003216,0.0,scan44,5.080256462097168
0.004199475049972534,0.0006635700119659305,0.0,0.0,scan45,4.424993515014648
0.037449922412633896,0.037410393357276917,0.031864047050476074,0.024035608395934105,scan46,5.394299030303955
0.031410325318574905,0.0160398967564106,0.007675976026803255,0.0035048883873969316,scan47,8.223264694213867
0.05748828127980232,0.030921820551156998,0.015899304300546646,0.00906782690435648,scan48,3.9697742462158203
0.10430873930454254,0.05604466423392296,0.013080276548862457,0.0021739129442721605,scan49,3.4769506454467773
0.1855851262807846,0.15449263155460358,0.10759573429822922,0.06060606241226196,scan50,5.1610565185546875
0.11632999032735825,0.09197880327701569,0.06501371413469315,0.03725261986255646,scan51,5.406464576721191
0.015460729598999023,0.0,0.0,0.0,scan52,5.61324405670166
0.0017626321641728282,0.0,0.0,0.0,scan53,7.895506858825684
0.0,0.0,0.0,0.0,scan54,6.402935981750488
0.0867776945233345,0.08225515484809875,0.07943883538246155,0.07574247568845749,scan55,8.215211868286133
0.07947912067174911,0.07297605276107788,0.06889824569225311,0.0604262538254261,scan56,6.384787559509277
0.08626198023557663,0.08340641856193542,0.0805746391415596,0.06977031379938126,scan57,6.373426914215088
0.10105112195014954,0.09369458258152008,0.07648690789937973,0.0603715181350708,scan58,5.877084732055664
0.0,0.0,0.0,0.0,scan59,4.711535453796387
0.03239479288458824,0.00794265791773796,0.0,0.0,scan60,5.958805084228516
0.0017991004278883338,0.0,0.0,0.0,scan61,4.940953731536865
0.01025412417948246,0.0,0.0,0.0,scan62,6.325946807861328
0.003550295950844884,0.0,0.0,0.0,scan63,7.619606971740723
0.14278680086135864,0.1288064420223236,0.10680476576089859,0.07625512778759003,scan64,4.072700500488281
