time,n_views
0.0490267276763916,10
0.05599665641784668,10
0.05298328399658203,10
0.05199480056762695,10
0.07900214195251465,10
0.05196976661682129,10
0.0500035285949707,10
0.05300593376159668,10
0.0659947395324707,10
0.06800508499145508,10
0.04999876022338867,10
0.05099892616271973,10
0.06300568580627441,10
0.061043500900268555,10
0.051004886627197266,10
0.05804610252380371,10
0.05599665641784668,10
0.0520319938659668,10
0.05302762985229492,10
0.057006120681762695,10
0.051001548767089844,10
0.053999900817871094,10
0.052033424377441406,10
0.049028635025024414,10
0.06199836730957031,10
0.05199933052062988,10
0.05202484130859375,10
0.05100202560424805,10
0.05102825164794922,10
0.06399369239807129,10
0.05309891700744629,10
0.055004119873046875,10
0.05352783203125,10
0.0620880126953125,10
0.059031009674072266,10
0.06600260734558105,10
0.048973798751831055,10
0.053000450134277344,10
0.05097317695617676,10
0.050000905990600586,10
0.054030656814575195,10
0.057029008865356445,10
0.051973581314086914,10
0.05299830436706543,10
0.05299973487854004,10
0.04999804496765137,10
0.06400036811828613,10
0.08498787879943848,10
0.057997941970825195,10
0.05101776123046875,10
0.0500028133392334,10
0.05700945854187012,10
0.05699515342712402,10
0.06600403785705566,10
0.05202817916870117,10
0.05899691581726074,10
0.05103445053100586,10
0.07799148559570312,10
0.05199790000915527,10
0.04734039306640625,10
0.05800223350524902,10
0.07903289794921875,10
0.07199430465698242,10
0.08000063896179199,10
0.06600522994995117,10
0.09198927879333496,10
0.05900216102600098,10
0.057036399841308594,10
0.048995256423950195,10
0.051032066345214844,10
0.054003000259399414,10
0.052036285400390625,10
0.14600181579589844,10
0.07999563217163086,10
0.05903053283691406,10
0.07700324058532715,10
0.06096959114074707,10
0.06000065803527832,10
0.05899953842163086,10
0.06400370597839355,10
0.05103302001953125,10
0.08699560165405273,10
0.05303335189819336,10
0.05400395393371582,10
0.05103611946105957,10
0.05100083351135254,10
0.05000019073486328,10
0.06499505043029785,10
0.0520014762878418,10
0.052963972091674805,10
0.052001237869262695,10
0.062001943588256836,10
0.05500316619873047,10
0.060999393463134766,10
0.05600309371948242,10
0.055110931396484375,10
0.06100177764892578,10
0.0520014762878418,10
0.05799674987792969,10
0.054003000259399414,10
0.05099606513977051,10
0.05299878120422363,10
0.05903196334838867,10
0.05200004577636719,10
0.05000185966491699,10
0.06102705001831055,10
0.06100010871887207,10
0.0520021915435791,10
0.057003021240234375,10
0.052002668380737305,10
0.062005043029785156,10
0.05303072929382324,10
0.05102992057800293,10
0.06899881362915039,10
0.04900074005126953,10
0.052004337310791016,10
0.05099892616271973,10
0.055997610092163086,10
0.05900168418884277,10
0.05296516418457031,10
0.07997298240661621,10
0.05496978759765625,10
0.050003767013549805,10
0.048998117446899414,10
