0.2,0.3,0.4,0.5,sample_name,encoder_loss
0.45488372445106506,0.48063379526138306,0.5099049210548401,0.5132365226745605,6c432109eee42aed3b053f623496d8f5,0.8933675289154053
0.3986175060272217,0.39017340540885925,0.3202846944332123,0.21653543412685394,a9b95631bcbefe9ad225a1c252daae25,0.17797839641571045
0.7283849716186523,0.7269565463066101,0.6844003796577454,0.6419295072555542,5d8583703889178a8bc354dd4eb23614,0.26803311705589294
0.6971713900566101,0.6696113348007202,0.6316758990287781,0.5765258073806763,8996445c6d2407c0fb5c1b0f759e2bc1,0.33454152941703796
0.5613346695899963,0.634175717830658,0.6754874587059021,0.6020864248275757,2ef20ad4c579812571d03b466c72ce41,0.21805359423160553
0.5143843293190002,0.5341365337371826,0.5180180072784424,0.47342994809150696,63a2144cfae402149b30aa09067b7eef,0.23255857825279236
0.6997663378715515,0.6798516511917114,0.6814044117927551,0.6918919086456299,2677c3793143e75766cf1b4a8fc3914e,0.15126602351665497
0.3190661370754242,0.3612167239189148,0.37694013118743896,0.3672172725200653,460cf3a75d8467d1bb579d1d8d989550,0.3725394010543823
0.5113122463226318,0.5258467197418213,0.5404858589172363,0.5298013091087341,6946f7a2a5ef851215ea536736a1eb7e,0.1627958118915558
0.5111111402511597,0.49771690368652344,0.46463653445243835,0.4454926550388336,a1b95d2e1264f6bd66ccbd11a6ef0f68,0.393436074256897
0.2138095200061798,0.1974487006664276,0.18710888922214508,0.17325016856193542,b501466a5a77f1173d2cc3e9d55f7579,1.129345417022705
0.6903097033500671,0.7302631735801697,0.7423887848854065,0.7390244007110596,fdb107ea7a600f5fe3f3aec01b086ba,0.14907175302505493
0.6251097321510315,0.6543329954147339,0.6631799340248108,0.6521252989768982,a20490d0ffcd3be6e0d6812cdcf8799b,0.22312648594379425
0.46706289052963257,0.4158852696418762,0.36796286702156067,0.3062575161457062,20865546e07ab8067c597cd12d99981b,0.7882678508758545
0.5310274958610535,0.5895884037017822,0.6220028400421143,0.6094946265220642,464879f87b67827af268234accd8cf4e,0.19900427758693695
0.7075862288475037,0.7444279193878174,0.7804487347602844,0.7983193397521973,13ea0a2ac279dbaa5e9e2656aff7dd5b,0.09748944640159607
0.6508313417434692,0.6890645623207092,0.6843575239181519,0.6890881657600403,da9c541228a171b7ca8607f540cc62ba,0.16111716628074646
0.7717717885971069,0.7923930287361145,0.8072487711906433,0.8135592937469482,87edb38cd76e89f5996d31205aa7f7a,0.07876569032669067
0.245832160115242,0.2364652454853058,0.20609094202518463,0.16977429389953613,8b59ed9a391c86cdb4910ab5b756f3ae,1.2589929103851318
0.5422477722167969,0.5779467821121216,0.5859538912773132,0.5403587222099304,c9be9f07f5ae7c375d7629390efe0a2,0.31033337116241455
0.6743184924125671,0.7291338443756104,0.762063205242157,0.7682926654815674,e283e3825d66a985b87697d3904b168b,0.0911378264427185
0.5930569171905518,0.6184351444244385,0.6080459952354431,0.5980629324913025,37f2f187a1582704a29fef5d2b2f3d7,0.2301366925239563
0.6273764371871948,0.6412371397018433,0.6648229956626892,0.6662763357162476,b51c1bb30371852fa325f626d0051e24,0.25465714931488037
0.5926679968833923,0.6290697455406189,0.6323155164718628,0.6078697443008423,f1111840bde23096ee2723567c7709e6,0.20201829075813293
0.7438551187515259,0.7704917788505554,0.7655367255210876,0.7518142461776733,74ebf601d9c872a7828204947d78b9af,0.1135132759809494
0.6953316926956177,0.7327127456665039,0.7673758864402771,0.7754800319671631,8ce12b6b3b451b8ad0671652a4c42f7b,0.1104535162448883
0.7986111044883728,0.811965823173523,0.801536500453949,0.7796833515167236,db5fa6a73bbe6d35ca8607f540cc62ba,0.11769784986972809
0.789002537727356,0.8027210831642151,0.7897727489471436,0.7388167381286621,6ad44d7abe7492b7d89ea85a4a66c0f9,0.11804273724555969
0.5249236822128296,0.5643203854560852,0.5407209396362305,0.5120910406112671,6da4668de7ccdd0d4d10a13d437fced6,0.25560182332992554
0.3244147300720215,0.3387715816497803,0.3347412943840027,0.3175141215324402,5ea68e6edd123801ad75fc64c51fb188,0.5478177070617676
0.7009803652763367,0.7309711575508118,0.7387140989303589,0.7496423721313477,2176fa9f69e5e1dcca8607f540cc62ba,0.14534932374954224
0.3256911635398865,0.32140249013900757,0.32380953431129456,0.3187183737754822,23fb92d8cc0f8ac4def547874c3364e3,0.7525014877319336
0.7343096137046814,0.7337807416915894,0.7169590592384338,0.7070217728614807,6af4383123972f2262b600da24e0965,0.15462002158164978
0.5821678042411804,0.5562015771865845,0.4897541105747223,0.42580646276474,43edf9f02a027ed162f11c7bf54cc1ed,0.19086000323295593
0.33270499110221863,0.3654937446117401,0.3888888955116272,0.39851853251457214,f9fc7fc23e62986fef6c510e24348d3b,0.3136537969112396
0.5020955801010132,0.4858756959438324,0.45288753509521484,0.3877550959587097,ec8ba88cdead53f336dafa9b6763ef3f,0.39804354310035706
0.7489655017852783,0.8048780560493469,0.8154574036598206,0.8278145790100098,388c9b9f1cf24ff84e61a0c2eaaabe87,0.08023114502429962
0.5875486135482788,0.6306465864181519,0.6485437154769897,0.6488469839096069,d583d6f23c590f3ec672ad25c77a396,0.2325909435749054
0.6326002478599548,0.6676342487335205,0.6713836193084717,0.6605960130691528,a153353168cd47869a6e43b878d5b335,0.1392744779586792
0.35841313004493713,0.3945111632347107,0.3695652186870575,0.3512304127216339,67636e7d15d082089412a62cd6b1bf5,0.22411373257637024
0.3566047251224518,0.32232415676116943,0.24439775943756104,0.16879220306873322,6b6cb0c71731aacc277d303e3a640f98,0.7820118069648743
0.5195838212966919,0.49698594212532043,0.45656856894493103,0.4170471727848053,56ace4b209c9ee823bb911cbca3906a3,0.5586448907852173
0.7198007702827454,0.7238219976425171,0.7189189195632935,0.707454264163971,a6cbada42d1a30d0f5c7319b71bdce6e,0.13383428752422333
0.5681502223014832,0.6045751571655273,0.6083032488822937,0.57844078540802,fcd7a8834a7f26f15069db69b8c1c70,0.35193926095962524
0.4272941052913666,0.41140216588974,0.3815789520740509,0.3323749303817749,9e998a06601e9f944b2bd73664dd1844,0.9246438145637512
0.7362924218177795,0.7479338645935059,0.7587209343910217,0.7364457845687866,5c72cc06d79edd1cbbf3143b1cb6076a,0.11089502274990082
0.6188405752182007,0.6677685976028442,0.6884058117866516,0.6912621259689331,23616b4d03c5bac61232236eecec447b,0.12627102434635162
0.6536144614219666,0.6806451678276062,0.6866666674613953,0.6958041787147522,d22521d217d89f8d5b1bb801ea1e2db7,0.11923679709434509
