0.2,0.3,0.4,0.5,sample_name,encoder_loss,refiner_loss
0.02972651645541191,0.022794846445322037,0.01977447234094143,0.016693884506821632,scan1,7.436705589294434,7.849656105041504
0.030053598806262016,0.022505950182676315,0.017044128850102425,0.011805213987827301,scan2,8.28148078918457,8.6552152633667
0.04152005538344383,0.0315433144569397,0.023395612835884094,0.019438810646533966,scan3,10.097857475280762,10.8587064743042
0.04621199145913124,0.028197793290019035,0.01391888689249754,0.0074468087404966354,scan4,6.568000316619873,6.688921928405762
0.05549170821905136,0.04771102964878082,0.03858660161495209,0.031093040481209755,scan5,6.322112560272217,6.633930206298828
0.02606566809117794,0.020892351865768433,0.013105051591992378,0.007680871989578009,scan6,6.351699352264404,6.372005939483643
0.011063829995691776,0.00707601010799408,0.004992867354303598,0.004172803368419409,scan7,7.454891204833984,8.109081268310547
0.052893590182065964,0.03451017662882805,0.020679468289017677,0.013894482515752316,scan8,6.068024635314941,6.264309883117676
0.038940053433179855,0.02798507548868656,0.019155509769916534,0.011273209936916828,scan9,7.835155487060547,8.263715744018555
0.03112669847905636,0.02827199548482895,0.027191130444407463,0.022605255246162415,scan10,5.448915958404541,5.895057678222656
0.05195455998182297,0.040098704397678375,0.029454022645950317,0.0247011948376894,scan11,6.146039962768555,6.289231300354004
0.09279688447713852,0.07736914604902267,0.05981840938329697,0.05382496118545532,scan12,5.920196056365967,5.837129592895508
0.04093097895383835,0.03696750849485397,0.027743417769670486,0.024714434519410133,scan13,6.551301956176758,6.529768943786621
0.03553976118564606,0.02469135820865631,0.0162579957395792,0.011385725811123848,scan14,6.952254772186279,7.363873481750488
0.06821675598621368,0.04932323843240738,0.028685258701443672,0.015319915488362312,scan15,5.5820746421813965,5.717059135437012
0.03720405697822571,0.02568807266652584,0.01977478712797165,0.01480111014097929,scan16,4.853947162628174,5.008400917053223
0.033934254199266434,0.025756336748600006,0.014662085101008415,0.007690399419516325,scan17,7.581230163574219,7.857827186584473
