0.2,0.3,0.4,0.5,sample_name,encoder_loss,refiner_loss
0.6277687549591064,0.6662140488624573,0.562196671962738,0.36541512608528137,scan56,1.911612629890442,1.5519859790802002
0.12920157611370087,0.0958695337176323,0.059601303189992905,0.0254916250705719,scan49,3.6484644412994385,3.6389379501342773
0.16727730631828308,0.09764859825372696,0.0638260543346405,0.053193412721157074,scan3,4.360232830047607,4.312328815460205
0.18781888484954834,0.15183113515377045,0.12206427752971649,0.10262371599674225,scan46,2.4248483180999756,2.403263807296753
0.1167648658156395,0.05614035204052925,0.011038046330213547,0.002361584920436144,scan64,3.6764116287231445,3.5789108276367188
0.3016071915626526,0.1997164636850357,0.08699360489845276,0.0277901291847229,scan8,3.0786919593811035,3.0686771869659424
0.175883948802948,0.16035856306552887,0.1554281860589981,0.11876138299703598,scan16,2.369739055633545,2.3646023273468018
0.3464624285697937,0.21654418110847473,0.09172172844409943,0.04039992019534111,scan66,3.2936277389526367,3.143712043762207
0.13781461119651794,0.12535612285137177,0.09276176989078522,0.05192379653453827,scan59,2.6166815757751465,2.5429129600524902
0.1757507026195526,0.09951816499233246,0.047716427594423294,0.030543530359864235,scan99,3.2571897506713867,3.2584099769592285
0.05438385158777237,0.04080578684806824,0.021178027614951134,0.0055350554175674915,scan73,2.9300568103790283,2.9198193550109863
0.055797651410102844,0.031965576112270355,0.013725880533456802,0.003696455853059888,scan127,6.44561767578125,6.197961807250977
