time,n_views
0.13898897171020508,25
0.14099907875061035,25
0.12200069427490234,25
0.1289961338043213,25
0.12102675437927246,25
0.13100767135620117,25
0.14000701904296875,25
0.14902162551879883,25
0.15199613571166992,25
0.15295767784118652,25
0.12999749183654785,25
0.15599894523620605,25
0.1849994659423828,25
0.18900346755981445,25
0.2670021057128906,25
0.20499753952026367,25
0.1420273780822754,25
0.15900540351867676,25
0.14400553703308105,25
0.1510028839111328,25
0.1360490322113037,25
0.12707757949829102,25
0.12234854698181152,25
0.12897920608520508,25
0.13900184631347656,25
0.12003421783447266,25
0.12200570106506348,25
0.14503264427185059,25
0.17000269889831543,25
0.13101649284362793,25
0.12299585342407227,25
0.12403368949890137,25
0.13599586486816406,25
0.12099909782409668,25
0.12300252914428711,25
0.1269972324371338,25
0.13399887084960938,25
0.12800312042236328,25
0.1510307788848877,25
0.1209719181060791,25
0.1260056495666504,25
0.13801097869873047,25
0.1540071964263916,25
0.18396973609924316,25
0.13054776191711426,25
0.12300610542297363,25
0.12200450897216797,25
0.1200258731842041,25
0.21900510787963867,25
0.14100193977355957,25
0.1239776611328125,25
0.4140021800994873,25
0.2939927577972412,25
0.25899839401245117,25
0.12599992752075195,25
0.13296294212341309,25
0.1450028419494629,25
0.13199973106384277,25
0.1240091323852539,25
0.13600373268127441,25
0.15299534797668457,25
0.1250319480895996,25
0.11999988555908203,25
0.20699596405029297,25
0.17099905014038086,25
0.22400259971618652,25
0.15801215171813965,25
0.1439976692199707,25
0.15996575355529785,25
0.1419992446899414,25
0.13300037384033203,25
0.13803982734680176,25
0.13900327682495117,25
0.14500212669372559,25
0.18400073051452637,25
0.13103294372558594,25
0.13799285888671875,25
0.18498992919921875,25
0.13903379440307617,25
0.12803196907043457,25
0.1340022087097168,25
0.13500332832336426,25
0.13599753379821777,25
0.14299750328063965,25
0.16599798202514648,25
0.140000581741333,25
0.14136815071105957,25
0.15300917625427246,25
0.1649918556213379,25
0.20700383186340332,25
0.1620028018951416,25
0.14700055122375488,25
0.20999765396118164,25
0.2169971466064453,25
0.1680006980895996,25
0.1999974250793457,25
0.14300298690795898,25
0.1510004997253418,25
0.13402771949768066,25
0.1529998779296875,25
0.15700078010559082,25
0.17502403259277344,25
0.14999961853027344,25
0.13300180435180664,25
0.17100238800048828,25
0.1549994945526123,25
0.13899946212768555,25
0.13100409507751465,25
0.14001703262329102,25
0.13100457191467285,25
0.12302112579345703,25
0.13802123069763184,25
0.14700055122375488,25
0.15999579429626465,25
0.16499733924865723,25
0.1360006332397461,25
0.18700218200683594,25
0.19700241088867188,25
0.14799928665161133,25
0.16000628471374512,25
0.1470019817352295,25
0.19900155067443848,25
0.1320199966430664,25
0.14299941062927246,25
